TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.actionbarsherlock.internal.ActionBarSherlockCompat,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,596,0.3,3,60,132,682703,1541450850026,0.24481327800829875,11111111111000101100111111001011111100000011001100000000000000000000000110111001110110111110101101100000000001011101011000000000000000000000000000000000000100000000000000000011100000000000011000000110000001001100000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000100001000011111101110000000000000000000000001000000110111111000000000000000011111111111111111100000000101110000000000000000000001100000000000000000000000000000000000011100000000000,0.2144638403990025,10111111111111111100001010000000000100000000000000000101010001010001000001101100000000011111011111011101010000000000000000000000000000000101000010000000000000000001000000000001000100011111101000000000000000000000000000000000000000000000000000000000000000000000011101111011101010111011111010000000101000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000011110000,1.0,1111111111111111,1,1,15,2,0.2814726840855107,10000000000000001100000000000110101010001100000111111010000000011111111111111111110111111111111111111110111111000000000000000000000000000000000000000000000000011101001000000000011000000001000000000000000001110100000111111111111111111111111111111111111111111111111111111111100111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111011110111111111111111111111111111111111111110110000001100000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000011111111111111111111010000000,0.3055555555555556,010000100110000000000110010100111000,0.8888888888888888,111111111111111111111111111111101111111110000,0.5777777777777777,100101111010011010110010011111001111111100000,0.2119700748129676,11111110011101110110110010000000000100000000000000000011000011010001000001101010000000011111011111001110101000000000000000000000000000000010100100000000000000000000010000000001000100011111101000000000000000000000000000000000000000000000000000000000000000000000011010110101111110111111101010000000110000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000011110000
