TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.actionbarsherlock.widget.ActivityChooserModel,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,101,0.3,3,10,23,122656,1541455274627,0.10588235294117647,0000000000000000000000000000000000000011110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011111111100011101111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.10884353741496598,111000000000000000100000000000000000000000000000000000000000000000000000000011111110110001110000000000000000000000000000000000000000000000000000000,1.0,1,1,1,0,0,0.2163265306122449,1110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111101110011111101111111111111111111111111111111111111111111111111111100001111111111100011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,000000000000000000000000000000,0.16666666666666666,010000000000000000000111100000,0.1,000000000000000000000101100000,0.10204081632653061,000000001000100001000000000000000000000000000000000000000000000000000000000011111111001001101000000000000000000000000000000000000000000000000000000
